repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
36,clifford,10,median_of_means,6,50000,-4.920196807872296,0.05193914712728098,0.05193914712728098
36,seeqst_uniform,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
36,seeqst_uniform,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
36,seeqst_uniform,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
36,seeqst_uniform,10,median_of_means,6,300,0.0,4.972135954999577,4.972135954999577
36,seeqst_uniform,10,median_of_means,6,1000,-3.0843373493975905,1.8877986056019864,1.8877986056019864
36,seeqst_uniform,10,median_of_means,6,3000,-1.024,3.948135954999577,3.948135954999577
36,seeqst_uniform,10,median_of_means,6,5000,-3.073229291716687,1.8989066632828902,1.8989066632828902
36,seeqst_uniform,10,median_of_means,6,10000,-3.687875150060024,1.284260804939553,1.284260804939553
36,seeqst_uniform,10,median_of_means,6,15000,-3.6864,1.285735954999577,1.285735954999577
36,seeqst_uniform,10,median_of_means,6,20000,-4.762076207620762,0.21005974737881505,0.21005974737881505
36,seeqst_uniform,10,median_of_means,6,25000,-4.793086893903024,0.17904906109655272,0.17904906109655272
36,seeqst_uniform,10,median_of_means,6,30000,-4.7104,0.261735954999577,0.261735954999577
36,seeqst_uniform,10,median_of_means,6,35000,-5.178810217726728,-0.20667426272715073,0.20667426272715073
36,seeqst_uniform,10,median_of_means,6,40000,-4.915691569156916,0.05644438584266087,0.05644438584266087
36,seeqst_uniform,10,median_of_means,6,45000,-5.2565333333333335,-0.28439737833375656,0.28439737833375656
36,seeqst_uniform,10,median_of_means,6,50000,-4.853954158166326,0.11818179683325081,0.11818179683325081
36,seeqst_binomial_q0.09091,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.09091,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.09091,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.09091,10,median_of_means,6,300,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.09091,10,median_of_means,6,1000,-5.468734103276728,-0.4965981482771511,0.4965981482771511
