repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
2,seeqst_uniform,10,mean,1,40000,-4.8128,0.15933595499957676,0.15933595499957676
2,seeqst_uniform,10,mean,1,50000,-4.56704,0.4050959549995765,0.4050959549995765
2,seeqst_uniform,10,mean,1,60000,-4.625066666666667,0.34706928833290984,0.34706928833290984
2,seeqst_uniform,10,mean,1,70000,-4.637257142857143,0.334878812142434,0.334878812142434
2,seeqst_uniform,10,mean,1,80000,-4.8512,0.12093595499957654,0.12093595499957654
2,seeqst_uniform,10,mean,1,90000,-4.653511111111111,0.31862484388846557,0.31862484388846557
2,seeqst_uniform,10,mean,1,100000,-4.68992,0.2822159549995771,0.2822159549995771
2,seeqst_binomial_q0.09091,10,mean,1,10,0.0,4.972135954999577,4.972135954999577
2,seeqst_binomial_q0.09091,10,mean,1,30,0.0,4.972135954999577,4.972135954999577
2,seeqst_binomial_q0.09091,10,mean,1,100,-7.7812273812337445,-2.8090914262341675,2.8090914262341675
2,seeqst_binomial_q0.09091,10,mean,1,300,-7.781227381233746,-2.8090914262341693,2.8090914262341693
2,seeqst_binomial_q0.09091,10,mean,1,1000,-7.5218531351926226,-2.5497171801930456,2.5497171801930456
2,seeqst_binomial_q0.09091,10,mean,1,3000,-5.965607658945869,-0.9934717039462919,0.9934717039462919
2,seeqst_binomial_q0.09091,10,mean,1,10000,-5.057797797801912,-0.08566184280233546,0.08566184280233546
2,seeqst_binomial_q0.09091,10,mean,1,20000,-5.135610071614296,-0.16347411661471867,0.16347411661471867
2,seeqst_binomial_q0.09091,10,mean,1,30000,-5.040506181399206,-0.06837022639962864,0.06837022639962864
2,seeqst_binomial_q0.09091,10,mean,1,40000,-5.284750263087877,-0.3126143080882997,0.3126143080882997
2,seeqst_binomial_q0.09091,10,mean,1,50000,-5.239359770030653,-0.26722381503107595,0.26722381503107595
2,seeqst_binomial_q0.09091,10,mean,1,60000,-5.222068153627893,-0.24993219862831584,0.24993219862831584
2,seeqst_binomial_q0.09091,10,mean,1,70000,-5.269002541006748,-0.2968665860071713,0.2968665860071713
2,seeqst_binomial_q0.09091,10,mean,1,80000,-5.281508085012292,-0.309372130012715,0.309372130012715
2,seeqst_binomial_q0.09091,10,mean,1,90000,-5.230713961829232,-0.25857800682965504,0.25857800682965504
2,seeqst_binomial_q0.09091,10,mean,1,100000,-5.145985041455795,-0.17384908645621788,0.17384908645621788
2,seeqst_binomial_q0.5,10,mean,1,10,0.0,4.972135954999577,4.972135954999577
2,seeqst_binomial_q0.5,10,mean,1,30,0.0,4.972135954999577,4.972135954999577
