state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,4,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,6000,0.8533759449465141,2.989030119761828
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,10,5.096910635387269,23.281494590069414
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,30,3.8320651690582053,10.67698477333709
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,100,2.367928729989978,6.764205367372283
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,300,1.1047585043961905,3.58958638380295
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,1000,0.655226496014116,1.5620687690245436
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,3000,0.40699517662392065,1.1760487926191265
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,4000,0.3391493795156029,0.8951739989675376
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,5000,0.2875778772337965,0.8592653233234147
0,4,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,6000,0.2711890251433157,0.7850024262212151
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,10,6.514678902075601,22.42117095901722
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,30,3.4538910935281373,7.809333575625393
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,100,2.112509080023081,6.856357157746252
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,300,1.8270181162370622,6.195769084109325
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,1000,0.8664260817558466,2.184353945103436
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,3000,0.578892697569621,1.5305427544527106
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,4000,0.47978814558759014,1.449818264055479
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,5000,0.4552994555408168,1.6722108035038463
0,4,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,6000,0.40365194264356863,1.490553977885505
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,10,3.7738196948907716,12.724136063070219
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,30,1.6091237414291313,6.175199219874
