state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,2,haar_random,clifford,6,5,random,50,mean,1,800,0.24057227237621967,0.5511917262539208
0,2,haar_random,clifford,6,5,random,50,mean,1,1000,0.23083712395237888,0.6161917262539207
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,4.447069334024917,13.004055972809262
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.8853830191615824,5.355109240936535
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.2998289007411676,4.075109240936535
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.5936764262494307,1.2360533278617742
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.4035762260682951,1.0078453369337679
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.3438786063969109,0.9011786702671014
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.3066697392678985,0.7054406343639954
0,2,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.2739992530235961,0.696498817922309
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.5169855557848266,3.230681852264602
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.7926880766816945,1.8993136298170852
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.5033093274523597,1.7773231109308514
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.4324625816699789,1.396135940838432
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.2728143021458542,0.7795696298170851
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.2362568268848637,0.6551536298170852
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.1998390958640512,0.5051152271907396
0,2,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.18081947437625354,0.4230006671907396
0,3,haar_random,pauli,6,5,random,50,mean,1,10,4.869640915063667,24.482705917421143
0,3,haar_random,pauli,6,5,random,50,mean,1,50,2.165554771725979,14.528502581114497
0,3,haar_random,pauli,6,5,random,50,mean,1,100,1.1304786744990054,7.238502581114503
0,3,haar_random,pauli,6,5,random,50,mean,1,200,1.5854636892423775,7.238502581114503
0,3,haar_random,pauli,6,5,random,50,mean,1,400,0.8765387818956517,3.593502581114505
0,3,haar_random,pauli,6,5,random,50,mean,1,600,0.6887629088547147,2.4104924317927208
0,3,haar_random,pauli,6,5,random,50,mean,1,800,0.6533919473764688,2.7142424317927207
0,3,haar_random,pauli,6,5,random,50,mean,1,1000,0.6687887976162663,2.167492431792721
0,3,haar_random,clifford,6,5,random,50,mean,1,10,2.7753976166911323,6.691770193893787
0,3,haar_random,clifford,6,5,random,50,mean,1,50,1.0514436863800076,2.7148873139510252
0,3,haar_random,clifford,6,5,random,50,mean,1,100,0.716282841643011,1.962496058117911
0,3,haar_random,clifford,6,5,random,50,mean,1,200,0.5555881666373202,1.3124960581179124
