repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
6,seeqst_binomial_q0.09091,10,mean,1,1000,-2.074993968328999,2.8971419866705825,2.8971419866705825
6,seeqst_binomial_q0.5,10,mean,1,10,-102.4,-97.42786404500042,97.42786404500042
6,seeqst_binomial_q0.5,10,mean,1,30,-68.26666666666667,-63.294530711667086,63.294530711667086
6,seeqst_binomial_q0.5,10,mean,1,100,-20.48,-15.507864045000419,15.507864045000419
6,seeqst_binomial_q0.5,10,mean,1,300,-10.24,-5.267864045000419,5.267864045000419
6,seeqst_binomial_q0.5,10,mean,1,500,-12.288,-7.315864045000419,7.315864045000419
6,seeqst_binomial_q0.5,10,mean,1,750,-8.192,-3.219864045000419,3.219864045000419
6,seeqst_binomial_q0.5,10,mean,1,1000,-8.192,-3.219864045000419,3.219864045000419
7,pauli,10,mean,1,10,4.499999999999997,9.47213595499958,9.47213595499958
7,pauli,10,mean,1,30,1.349999999999999,6.32213595499958,6.32213595499958
7,pauli,10,mean,1,100,-2.2274999999999996,2.744635954999582,2.744635954999582
7,pauli,10,mean,1,300,-4.327499999999999,0.6446359549995826,0.6446359549995826
7,pauli,10,mean,1,500,-4.247999999999998,0.7241359549995829,0.7241359549995829
7,pauli,10,mean,1,750,-4.1099999999999985,0.8621359549995828,0.8621359549995828
7,pauli,10,mean,1,1000,0.6277499999999988,5.59988595499958,5.59988595499958
7,clifford,10,mean,1,10,-25.624999999999908,-20.652864045000328,20.652864045000328
7,clifford,10,mean,1,30,-8.541666666666636,-3.5695307116670545,3.5695307116670545
7,clifford,10,mean,1,100,-2.562499999999988,2.4096359549995934,2.4096359549995934
7,clifford,10,mean,1,300,-5.1249999999999885,-0.15286404500040707,0.15286404500040707
7,clifford,10,mean,1,500,-7.687499999999975,-2.7153640450003937,2.7153640450003937
7,clifford,10,mean,1,750,-7.17499999999998,-2.202864045000399,2.202864045000399
7,clifford,10,mean,1,1000,-7.43124999999998,-2.4591140450003985,2.4591140450003985
7,seeqst_uniform,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
7,seeqst_uniform,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
7,seeqst_uniform,10,mean,1,100,0.0,4.972135954999581,4.972135954999581
7,seeqst_uniform,10,mean,1,300,-3.4133333333333336,1.5588026216662478,1.5588026216662478
7,seeqst_uniform,10,mean,1,500,0.0,4.972135954999581,4.972135954999581
7,seeqst_uniform,10,mean,1,750,0.0,4.972135954999581,4.972135954999581
7,seeqst_uniform,10,mean,1,1000,0.0,4.972135954999581,4.972135954999581
7,seeqst_binomial_q0.09091,10,mean,1,10,-25.937424604112483,-20.9652886491129,20.9652886491129
7,seeqst_binomial_q0.09091,10,mean,1,30,-8.645808201370828,-3.673672246371247,3.673672246371247
7,seeqst_binomial_q0.09091,10,mean,1,100,-2.593742460411248,2.3783934945883334,2.3783934945883334
7,seeqst_binomial_q0.09091,10,mean,1,300,-1.7291616402741654,3.2429743147254158,3.2429743147254158
7,seeqst_binomial_q0.09091,10,mean,1,500,-0.5187484920822496,4.453387462917332,4.453387462917332
7,seeqst_binomial_q0.09091,10,mean,1,750,-2.420826296383832,2.5513096586157493,2.5513096586157493
7,seeqst_binomial_q0.09091,10,mean,1,1000,-2.074993968328999,2.8971419866705825,2.8971419866705825
7,seeqst_binomial_q0.5,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
7,seeqst_binomial_q0.5,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
7,seeqst_binomial_q0.5,10,mean,1,100,0.0,4.972135954999581,4.972135954999581
7,seeqst_binomial_q0.5,10,mean,1,300,-6.826666666666667,-1.8545307116670857,1.8545307116670857
7,seeqst_binomial_q0.5,10,mean,1,500,-14.336,-9.363864045000419,9.363864045000419
7,seeqst_binomial_q0.5,10,mean,1,750,-15.018666666666666,-10.046530711667085,10.046530711667085
7,seeqst_binomial_q0.5,10,mean,1,1000,-17.408,-12.43586404500042,12.43586404500042
8,pauli,10,mean,1,10,-22.274999999999984,-17.302864045000405,17.302864045000405
