state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,300,1.4726416005669534,3.6546835103587894
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,1000,0.6667400582588652,1.1620850488462
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,3000,0.6153149166714771,1.1669487464882995
0,0,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10000,0.2548809819199465,0.3881026340448125
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,100,19.51055536406729,61.697793365268325
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,300,21.477340114491984,64.72869426329291
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,1000,6.5660724237176,19.418608278987872
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,3000,4.967249260468808,12.94573885265858
0,1,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10000,3.4801570702362814,6.845358146202262
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10,7.564826969749662e-16,1.3455450295776804e-15
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,30,9.839675118323393,31.11578480998872
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,100,3.18036789382476,9.334735442996616
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,300,2.6919180714429642,4.074782709839422
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,1000,1.1023154678772533,2.0744247594041094
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,3000,0.6967177334226953,1.6906875078702688
0,1,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10000,0.7202088962582378,1.6260129851250475
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,100,2.539093234393536,5.783962477591659
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,300,2.4407911429585436,6.925497365042638
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,1000,1.6404152089724042,4.006326732291658
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,3000,0.9897445581431322,1.714277654008935
0,1,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10000,0.657960904010348,1.5726820664212315
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10,3.8736694600422874,10.160890913077921
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,30,4.770744397601129,10.548057288982935
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,100,3.085346357853359,7.354559594989127
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,300,2.164554603159792,4.485610327473928
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,1000,1.5064809792533687,2.9988069181124857
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,3000,0.6420734292221566,1.668946544564995
