state_type,n,k,ensemble,pauli_index,pauli_label,true_value,empirical_mean,abs_bias,empirical_var,theory_var_bound,sample_complexity_eps,num_shots
ghz,4,1,clifford,4,IIIX,0.0,-0.11333333333333315,0.11333333333333315,25.11754738015604,48.0,2511.7547380156034,300
ghz,4,1,clifford,5,IIIX,0.0,-0.11333333333333315,0.11333333333333315,25.11754738015604,48.0,2511.7547380156034,300
ghz,4,1,seeqst,0,IIIX,0.0,-0.10666666666666667,0.10666666666666667,44.51032329988821,,4451.0323299888205,300
ghz,4,1,seeqst,1,YIII,0.0,-0.32,0.32,17.021003344481635,,1702.100334448163,300
ghz,4,1,seeqst,2,IIIZ,0.0,-0.05333333333333334,0.05333333333333334,2.03059085841695,,203.05908584169498,300
ghz,4,1,seeqst,3,XIII,0.0,-0.32,0.32,51.26849498327743,,5126.8494983277415,300
ghz,4,1,seeqst,4,IIIX,0.0,-0.10666666666666667,0.10666666666666667,44.51032329988821,,4451.0323299888205,300
ghz,4,1,seeqst,5,IIIX,0.0,-0.10666666666666667,0.10666666666666667,44.51032329988821,,4451.0323299888205,300
ghz,4,2,pauli,0,XIIX,0.0,-0.029999999999999964,0.029999999999999964,9.48070234113712,9.0,948.0702341137118,300
ghz,4,2,pauli,1,IXYI,0.0,0.1499999999999999,0.1499999999999999,11.084448160535128,9.0,1108.4448160535126,300
ghz,4,2,pauli,2,XXII,0.0,-0.32999999999999985,0.32999999999999985,9.914147157190662,9.0,991.4147157190661,300
ghz,4,2,pauli,3,IXIZ,0.0,-0.20999999999999996,0.20999999999999996,8.353745819398027,9.0,835.3745819398025,300
ghz,4,2,pauli,4,XIXI,0.0,0.2999999999999999,0.2999999999999999,7.494983277591906,9.0,749.4983277591905,300
ghz,4,2,pauli,5,IYIY,0.0,5.921189464667502e-18,5.921189464667502e-18,8.127090301003342,9.0,812.7090301003341,300
ghz,4,2,clifford,0,XIIX,0.0,0.05666666666666656,0.05666666666666656,14.495105908584076,48.0,1449.5105908584073,300
ghz,4,2,clifford,1,IXYI,0.0,-2.9165342414816126e-17,2.9165342414816126e-17,13.531772575250807,48.0,1353.1772575250804,300
ghz,4,2,clifford,2,XXII,0.0,-0.2833333333333331,0.2833333333333331,12.484671125975368,48.0,1248.4671125975365,300
ghz,4,2,clifford,3,IXIZ,0.0,-0.16999999999999976,0.16999999999999976,20.268662207357824,48.0,2026.866220735782,300
ghz,4,2,clifford,4,XIXI,0.0,-0.11333333333333329,0.11333333333333329,11.58577480490523,48.0,1158.5774804905227,300
ghz,4,2,clifford,5,IYIY,0.0,-0.22666666666666638,0.22666666666666638,19.27955406911929,48.0,1927.9554069119285,300
ghz,4,2,seeqst,0,XIIX,0.0,0.32,0.32,10.171505016722406,,1017.1505016722405,300
ghz,4,2,seeqst,1,IXYI,0.0,-0.10666666666666667,0.10666666666666667,37.66082497212897,,3766.082497212896,300
ghz,4,2,seeqst,2,XXII,0.0,-0.32,0.32,37.569498327759064,,3756.9498327759056,300
ghz,4,2,seeqst,3,IXIZ,0.0,0.4266666666666667,0.4266666666666667,34.0648383500558,,3406.4838350055793,300
ghz,4,2,seeqst,4,XIXI,0.0,0.10666666666666667,0.10666666666666667,58.20931995540652,,5820.931995540651,300
ghz,4,2,seeqst,5,IYIY,0.0,0.21333333333333335,0.21333333333333335,47.90082497212957,,4790.082497212956,300
ghz,4,3,pauli,0,XYYI,0.0,0.44999999999999973,0.44999999999999973,36.3687290969899,27.0,3636.8729096989896,300
ghz,4,3,pauli,1,YIXX,0.0,0.35999999999999976,0.35999999999999976,43.756254180602134,27.0,4375.625418060213,300
ghz,4,3,pauli,2,IYYX,0.0,4.7369515717340015e-17,4.7369515717340015e-17,29.257525083612002,27.0,2925.7525083611995,300
ghz,4,3,pauli,3,XIYX,0.0,-0.26999999999999985,0.26999999999999985,26.746254180602072,27.0,2674.625418060207,300
ghz,4,3,pauli,4,YYIZ,0.0,0.17999999999999997,0.17999999999999997,34.101270903010054,27.0,3410.1270903010045,300
ghz,4,3,pauli,5,XIXY,0.0,-0.17999999999999983,0.17999999999999983,38.97752508361204,27.0,3897.7525083612036,300
ghz,4,3,clifford,0,XYYI,0.0,0.3966666666666663,0.3966666666666663,16.273567447045696,48.0,1627.3567447045693,300
ghz,4,3,clifford,1,YIXX,0.0,-0.11333333333333322,0.11333333333333322,7.719554069119281,48.0,771.955406911928,300
ghz,4,3,clifford,2,IYYX,0.0,-0.2266666666666665,0.2266666666666665,17.346443701226313,48.0,1734.644370122631,300
ghz,4,3,clifford,3,XIYX,0.0,-0.11333333333333333,0.11333333333333333,25.117547380156044,48.0,2511.754738015604,300
ghz,4,3,clifford,4,YYIZ,0.0,4.744004628431968e-17,4.744004628431968e-17,15.46488294314378,48.0,1546.4882943143775,300
ghz,4,3,clifford,5,XIXY,0.0,0.22666666666666632,0.22666666666666632,19.279554069119275,48.0,1927.9554069119272,300
ghz,4,3,seeqst,0,XYYI,0.0,-0.10666666666666667,0.10666666666666667,23.961828316610987,,2396.182831661098,300
ghz,4,3,seeqst,1,YIXX,0.0,-0.4266666666666667,0.4266666666666667,40.914336677814774,,4091.4336677814767,300
ghz,4,3,seeqst,2,IYYX,0.0,0.32,0.32,23.870501672240703,,2387.05016722407,300
ghz,4,3,seeqst,3,XIYX,0.0,-0.4266666666666667,0.4266666666666667,40.914336677814774,,4091.4336677814767,300
ghz,4,3,seeqst,4,YYIZ,0.0,0.0,0.0,34.247491638795985,,3424.7491638795977,300
ghz,4,3,seeqst,5,XIXY,0.0,-0.4266666666666667,0.4266666666666667,40.914336677814774,,4091.4336677814767,300
ghz,4,4,pauli,0,XXXZ,0.0,-1.0799999999999994,1.0799999999999994,86.60227424749097,81.0,8660.227424749095,300
ghz,4,4,pauli,1,YZYX,0.0,0.26999999999999985,0.26999999999999985,109.6425752508355,81.0,10964.257525083549,300
ghz,4,4,pauli,2,XZYY,0.0,-0.5399999999999998,0.5399999999999998,175.25257525083515,81.0,17525.25752508351,300
ghz,4,4,pauli,3,YYZY,0.0,0.26999999999999985,0.26999999999999985,65.7562876254175,81.0,6575.628762541749,300
ghz,4,4,pauli,4,YXYY,0.0,-0.2699999999999998,0.2699999999999998,65.75628762541766,81.0,6575.628762541764,300
ghz,4,4,pauli,5,XZYX,0.0,0.0,0.0,43.886287625418014,81.0,4388.628762541801,300
ghz,4,4,clifford,0,XXXZ,0.0,-1.1842378929335004e-17,1.1842378929335004e-17,21.2642140468227,48.0,2126.42140468227,300
ghz,4,4,clifford,1,YZYX,0.0,0.33999999999999964,0.33999999999999964,17.28200668896323,48.0,1728.2006688963224,300
ghz,4,4,clifford,2,XZYY,0.0,-0.16999999999999976,0.16999999999999976,16.402441471571827,48.0,1640.2441471571824,300
ghz,4,4,clifford,3,YYZY,0.0,-0.11333333333333309,0.11333333333333309,15.451995540691174,48.0,1545.199554069117,300
ghz,4,4,clifford,4,YXYY,0.0,2.5701318165377864e-36,2.5701318165377864e-36,11.598662207357838,48.0,1159.8662207357836,300
ghz,4,4,clifford,5,XZYX,0.0,-0.22666666666666666,0.22666666666666666,27.011995540691174,48.0,2701.199554069117,300
ghz,4,4,seeqst,0,XXXZ,0.0,-0.10666666666666667,0.10666666666666667,30.81132664436998,,3081.1326644369974,300
ghz,4,4,seeqst,1,YZYX,0.0,-0.32,0.32,37.569498327759085,,3756.949832775908,300
ghz,4,4,seeqst,2,XZYY,0.0,-0.32,0.32,37.569498327759085,,3756.949832775908,300
ghz,4,4,seeqst,3,YYZY,0.0,-0.10666666666666667,0.10666666666666667,37.66082497212931,,3766.0824972129303,300
ghz,4,4,seeqst,4,YXYY,0.0,0.0,0.0,27.39799331103679,,2739.7993311036785,300
ghz,4,4,seeqst,5,XZYX,0.0,0.32,0.32,58.11799331103659,,5811.799331103658,300
random_stabilizer,2,1,pauli,0,IX,0.0,0.010000000000000033,0.010000000000000033,3.0400334448160455,3.0,304.0033444816045,300
random_stabilizer,2,1,pauli,1,XI,0.0,-0.009999999999999974,0.009999999999999974,3.7624414715718966,3.0,376.24414715718956,300
random_stabilizer,2,1,pauli,2,XI,0.0,-0.009999999999999974,0.009999999999999974,3.7624414715718966,3.0,376.24414715718956,300
random_stabilizer,2,1,pauli,3,IX,0.0,0.010000000000000033,0.010000000000000033,3.0400334448160455,3.0,304.0033444816045,300
random_stabilizer,2,1,pauli,4,IX,0.0,0.010000000000000033,0.010000000000000033,3.0400334448160455,3.0,304.0033444816045,300
random_stabilizer,2,1,pauli,5,IY,0.0,-0.05999999999999999,0.05999999999999999,3.307424749163883,3.0,330.74247491638823,300
random_stabilizer,2,1,clifford,0,IX,0.0,-0.11666666666666667,0.11666666666666667,5.086677814938665,12.0,508.6677814938664,300
random_stabilizer,2,1,clifford,1,XI,0.0,0.14999999999999994,0.14999999999999994,4.408862876254199,12.0,440.8862876254198,300
random_stabilizer,2,1,clifford,2,XI,0.0,0.14999999999999994,0.14999999999999994,4.408862876254199,12.0,440.8862876254198,300
random_stabilizer,2,1,clifford,3,IX,0.0,-0.11666666666666667,0.11666666666666667,5.086677814938665,12.0,508.6677814938664,300
random_stabilizer,2,1,clifford,4,IX,0.0,-0.11666666666666667,0.11666666666666667,5.086677814938665,12.0,508.6677814938664,300
random_stabilizer,2,1,clifford,5,IY,0.0,-0.03333333333333336,0.03333333333333336,5.015607580824978,12.0,501.56075808249767,300
random_stabilizer,2,1,seeqst,0,IX,0.0,-0.16,0.16,9.392374581939775,,939.2374581939773,300
random_stabilizer,2,1,seeqst,1,XI,0.0,0.08,0.08,8.341404682274284,,834.1404682274282,300
random_stabilizer,2,1,seeqst,2,XI,0.0,0.08,0.08,8.341404682274284,,834.1404682274282,300
random_stabilizer,2,1,seeqst,3,IX,0.0,-0.16,0.16,9.392374581939775,,939.2374581939773,300
random_stabilizer,2,1,seeqst,4,IX,0.0,-0.16,0.16,9.392374581939775,,939.2374581939773,300
random_stabilizer,2,1,seeqst,5,IY,0.0,-0.13333333333333333,0.13333333333333333,7.473801560758096,,747.3801560758094,300
random_stabilizer,2,2,pauli,0,XY,-0.9999999999999996,-1.1099999999999999,0.11000000000000032,8.787190635451516,9.0,878.7190635451515,300
random_stabilizer,2,2,pauli,1,ZX,-0.9999999999999996,-1.1999999999999997,0.20000000000000018,9.391304347826125,9.0,939.1304347826124,300
random_stabilizer,2,2,pauli,2,YX,0.0,0.35999999999999993,0.35999999999999993,7.997056856187306,9.0,799.7056856187304,300
random_stabilizer,2,2,pauli,3,XY,-0.9999999999999996,-1.1099999999999999,0.11000000000000032,8.787190635451516,9.0,878.7190635451515,300
random_stabilizer,2,2,pauli,4,XY,-0.9999999999999996,-1.1099999999999999,0.11000000000000032,8.787190635451516,9.0,878.7190635451515,300
random_stabilizer,2,2,pauli,5,XX,0.0,-0.11999999999999995,0.11999999999999995,8.654448160535129,9.0,865.4448160535127,300
random_stabilizer,2,2,clifford,0,XY,-0.9999999999999996,-0.9833333333333332,0.016666666666666385,3.962931995540699,12.0,396.2931995540698,300
random_stabilizer,2,2,clifford,1,ZX,-0.9999999999999996,-0.9166666666666665,0.08333333333333304,3.755574136008937,12.0,375.55741360089365,300
random_stabilizer,2,2,clifford,2,YX,0.0,-0.08333333333333326,0.08333333333333326,5.595039018952037,12.0,559.5039018952036,300
random_stabilizer,2,2,clifford,3,XY,-0.9999999999999996,-0.9833333333333332,0.016666666666666385,3.962931995540699,12.0,396.2931995540698,300
random_stabilizer,2,2,clifford,4,XY,-0.9999999999999996,-0.9833333333333332,0.016666666666666385,3.962931995540699,12.0,396.2931995540698,300
random_stabilizer,2,2,clifford,5,XX,0.0,-0.06666666666666661,0.06666666666666661,4.176142697881816,12.0,417.6142697881815,300
random_stabilizer,2,2,seeqst,0,XY,-0.9999999999999996,-0.9866666666666667,0.013333333333332864,6.942965440356721,,694.296544035672,300
random_stabilizer,2,2,seeqst,1,ZX,-0.9999999999999996,-1.0666666666666667,0.0666666666666671,7.420289855072442,,742.028985507244,300
random_stabilizer,2,2,seeqst,2,YX,0.0,0.02666666666666667,0.02666666666666667,7.919018952062442,,791.901895206244,300
random_stabilizer,2,2,seeqst,3,XY,-0.9999999999999996,-0.9866666666666667,0.013333333333332864,6.942965440356721,,694.296544035672,300
random_stabilizer,2,2,seeqst,4,XY,-0.9999999999999996,-0.9866666666666667,0.013333333333332864,6.942965440356721,,694.296544035672,300
random_stabilizer,2,2,seeqst,5,XX,0.0,0.10666666666666667,0.10666666666666667,8.122363433667818,,812.2363433667816,300
random_stabilizer,3,1,pauli,0,IZI,0.0,-0.02999999999999999,0.02999999999999999,3.039230769230766,3.0,303.92307692307656,300
random_stabilizer,3,1,pauli,1,IIY,0.0,-0.14999999999999997,0.14999999999999997,3.4389632107023442,3.0,343.89632107023436,300
random_stabilizer,3,1,pauli,2,IYI,0.0,0.05999999999999996,0.05999999999999996,3.066622073578599,3.0,306.6622073578598,300
random_stabilizer,3,1,pauli,3,IIZ,0.0,0.05,0.05,2.857023411371246,3.0,285.7023411371245,300
random_stabilizer,3,1,pauli,4,ZII,0.0,-0.11,0.11,2.7871906354515072,3.0,278.7190635451507,300
random_stabilizer,3,1,pauli,5,IZI,0.0,-0.02999999999999999,0.02999999999999999,3.039230769230766,3.0,303.92307692307656,300
random_stabilizer,3,1,clifford,0,IZI,0.0,0.11999999999999998,0.11999999999999998,9.196254180602002,24.0,919.6254180602001,300
random_stabilizer,3,1,clifford,1,IIY,0.0,-0.11999999999999986,0.11999999999999986,11.36347826086956,24.0,1136.3478260869558,300
random_stabilizer,3,1,clifford,2,IYI,0.0,0.11999999999999998,0.11999999999999998,10.279866220735782,24.0,1027.986622073578,300
random_stabilizer,3,1,clifford,3,IIZ,0.0,0.17999999999999966,0.17999999999999966,8.63638795986624,24.0,863.6387959866239,300
random_stabilizer,3,1,clifford,4,ZII,0.0,0.11999999999999988,0.11999999999999988,8.112642140468228,24.0,811.2642140468226,300
random_stabilizer,3,1,clifford,5,IZI,0.0,0.11999999999999998,0.11999999999999998,9.196254180602002,24.0,919.6254180602001,300
random_stabilizer,3,1,seeqst,0,IZI,0.0,0.060000000000000026,0.060000000000000026,1.8559197324414745,,185.5919732441474,300
random_stabilizer,3,1,seeqst,1,IIY,0.0,0.4266666666666667,0.4266666666666667,16.941092530657766,,1694.1092530657763,300
random_stabilizer,3,1,seeqst,2,IYI,0.0,-0.26666666666666666,0.26666666666666666,14.483835005574,,1448.3835005573999,300
random_stabilizer,3,1,seeqst,3,IIZ,0.0,-0.09333333333333334,0.09333333333333334,1.8374136008918522,,183.74136008918518,300
random_stabilizer,3,1,seeqst,4,ZII,0.0,-0.02666666666666668,0.02666666666666668,2.112998885172797,,211.29988851727967,300
random_stabilizer,3,1,seeqst,5,IZI,0.0,0.060000000000000026,0.060000000000000026,1.8559197324414745,,185.5919732441474,300
random_stabilizer,3,2,pauli,0,IYX,0.0,-0.08999999999999997,0.08999999999999997,7.848060200668901,9.0,784.80602006689,300
random_stabilizer,3,2,pauli,1,ZIZ,0.0,0.38999999999999996,0.38999999999999996,9.870802675585226,9.0,987.0802675585225,300
random_stabilizer,3,2,pauli,2,XIY,0.0,0.14999999999999994,0.14999999999999994,11.626254180602016,9.0,1162.6254180602014,300
random_stabilizer,3,2,pauli,3,XIY,0.0,0.14999999999999994,0.14999999999999994,11.626254180602016,9.0,1162.6254180602014,300
random_stabilizer,3,2,pauli,4,IZZ,0.0,-0.029999999999999975,0.029999999999999975,11.106120401337792,9.0,1110.612040133779,300
random_stabilizer,3,2,pauli,5,IYX,0.0,-0.08999999999999997,0.08999999999999997,7.848060200668901,9.0,784.80602006689,300
random_stabilizer,3,2,clifford,0,IYX,0.0,0.29999999999999977,0.29999999999999977,8.578595317725753,24.0,857.8595317725751,300
random_stabilizer,3,2,clifford,1,ZIZ,0.0,-0.03,0.03,7.855284280936441,24.0,785.528428093644,300
random_stabilizer,3,2,clifford,2,XIY,0.0,0.11999999999999998,0.11999999999999998,8.112642140468232,24.0,811.264214046823,300
random_stabilizer,3,2,clifford,3,XIY,0.0,0.11999999999999998,0.11999999999999998,8.112642140468232,24.0,811.264214046823,300
random_stabilizer,3,2,clifford,4,IZZ,0.0,-0.20999999999999996,0.20999999999999996,9.43735785953179,24.0,943.7357859531788,300
random_stabilizer,3,2,clifford,5,IYX,0.0,0.29999999999999977,0.29999999999999977,8.578595317725753,24.0,857.8595317725751,300
random_stabilizer,3,2,seeqst,0,IYX,0.0,0.10666666666666667,0.10666666666666667,20.537079152731376,,2053.707915273137,300
random_stabilizer,3,2,seeqst,1,ZIZ,0.0,-0.06666666666666667,0.06666666666666667,1.9219620958751373,,192.1962095875137,300
random_stabilizer,3,2,seeqst,2,XIY,0.0,-0.16,0.16,16.24187290969896,,1624.1872909698955,300
random_stabilizer,3,2,seeqst,3,XIY,0.0,-0.16,0.16,16.24187290969896,,1624.1872909698955,300
random_stabilizer,3,2,seeqst,4,IZZ,0.0,0.06,0.06,1.9094314381270936,,190.9431438127093,300
random_stabilizer,3,2,seeqst,5,IYX,0.0,0.10666666666666667,0.10666666666666667,20.537079152731376,,2053.707915273137,300
random_stabilizer,3,3,pauli,0,ZYX,0.0,-0.2699999999999999,0.2699999999999999,21.87000000000004,27.0,2187.0000000000036,300
random_stabilizer,3,3,pauli,1,XXY,0.0,0.08999999999999998,0.08999999999999998,26.811270903010026,27.0,2681.127090301002,300
random_stabilizer,3,3,pauli,2,ZZY,0.0,0.08999999999999998,0.08999999999999998,31.687525083611998,27.0,3168.752508361199,300
random_stabilizer,3,3,pauli,3,YZY,0.0,-0.4499999999999998,0.4499999999999998,50.99749163879581,27.0,5099.74916387958,300
random_stabilizer,3,3,pauli,4,ZYY,0.0,0.08999999999999998,0.08999999999999998,31.687525083612016,27.0,3168.752508361201,300
random_stabilizer,3,3,pauli,5,XZZ,0.0,0.4499999999999999,0.4499999999999999,21.739966555184047,27.0,2173.996655518404,300
random_stabilizer,3,3,clifford,0,ZYX,0.0,0.35999999999999965,0.35999999999999965,8.538862876254177,24.0,853.8862876254175,300
random_stabilizer,3,3,clifford,1,XXY,0.0,0.26999999999999974,0.26999999999999974,8.866655518394632,24.0,886.665551839463,300
random_stabilizer,3,3,clifford,2,ZZY,0.0,0.0899999999999999,0.0899999999999999,7.848060200668892,24.0,784.8060200668891,300
random_stabilizer,3,3,clifford,3,YZY,0.0,0.030000000000000047,0.030000000000000047,7.855284280936441,24.0,785.528428093644,300
random_stabilizer,3,3,clifford,4,ZYY,0.0,-0.14999999999999994,0.14999999999999994,9.45903010033445,24.0,945.9030100334448,300
random_stabilizer,3,3,clifford,5,XZZ,0.0,0.05999999999999986,0.05999999999999986,10.290702341137111,24.0,1029.070234113711,300
random_stabilizer,3,3,seeqst,0,ZYX,0.0,0.16,0.16,17.95424749163876,,1795.4247491638757,300
random_stabilizer,3,3,seeqst,1,XXY,0.0,-0.7466666666666667,0.7466666666666667,23.4138684503902,,2341.3868450390196,300
random_stabilizer,3,3,seeqst,2,ZZY,0.0,-0.26666666666666666,0.26666666666666666,19.620958751393527,,1962.0958751393523,300
random_stabilizer,3,3,seeqst,3,YZY,0.0,0.48,0.48,14.324013377926375,,1432.4013377926372,300
random_stabilizer,3,3,seeqst,4,ZYY,0.0,-0.37333333333333335,0.37333333333333335,21.264838350055612,,2126.4838350055606,300
random_stabilizer,3,3,seeqst,5,XZZ,0.0,-0.05333333333333334,0.05333333333333334,14.552329988851614,,1455.2329988851611,300
random_stabilizer,4,1,pauli,0,IIXI,0.0,-0.03999999999999999,0.03999999999999999,3.189030100334462,3.0,318.90301003344615,300
random_stabilizer,4,1,pauli,1,IIYI,0.0,-0.10999999999999997,0.10999999999999997,2.787190635451504,3.0,278.71906354515033,300
random_stabilizer,4,1,pauli,2,IIXI,0.0,-0.03999999999999999,0.03999999999999999,3.189030100334462,3.0,318.90301003344615,300
random_stabilizer,4,1,pauli,3,XIII,0.9999999999999996,0.9999999999999998,2.220446049250313e-16,2.006688963210702,3.0,200.66889632107015,300
random_stabilizer,4,1,pauli,4,IYII,0.0,0.14999999999999994,0.14999999999999994,3.1379598662207386,3.0,313.7959866220738,300
random_stabilizer,4,1,pauli,5,IYII,0.0,0.14999999999999994,0.14999999999999994,3.1379598662207386,3.0,313.7959866220738,300
random_stabilizer,4,1,clifford,0,IIXI,0.0,-0.7933333333333328,0.7933333333333328,16.766510590858296,48.0,1676.6510590858293,300
random_stabilizer,4,1,clifford,1,IIYI,0.0,-0.11333333333333326,0.11333333333333326,15.451995540691174,48.0,1545.199554069117,300
random_stabilizer,4,1,clifford,2,IIXI,0.0,-0.7933333333333328,0.7933333333333328,16.766510590858296,48.0,1676.6510590858293,300
random_stabilizer,4,1,clifford,3,XIII,0.9999999999999996,1.3033333333333328,0.30333333333333323,20.526410256410095,48.0,2052.641025641009,300
random_stabilizer,4,1,clifford,4,IYII,0.0,-0.11333333333333324,0.11333333333333324,19.31821627647712,48.0,1931.8216276477117,300
random_stabilizer,4,1,clifford,5,IYII,0.0,-0.11333333333333324,0.11333333333333324,19.31821627647712,48.0,1931.8216276477117,300
random_stabilizer,4,1,seeqst,0,IIXI,0.0,-0.32,0.32,37.56949832775906,,3756.9498327759047,300
random_stabilizer,4,1,seeqst,1,IIYI,0.0,0.10666666666666667,0.10666666666666667,37.66082497212912,,3766.082497212911,300
random_stabilizer,4,1,seeqst,2,IIXI,0.0,-0.32,0.32,37.56949832775906,,3756.9498327759047,300
random_stabilizer,4,1,seeqst,3,XIII,0.9999999999999996,1.0666666666666667,0.0666666666666671,33.10590858416961,,3310.5908584169606,300
random_stabilizer,4,1,seeqst,4,IYII,0.0,0.4266666666666667,0.4266666666666667,27.215340022296672,,2721.534002229667,300
random_stabilizer,4,1,seeqst,5,IYII,0.0,0.4266666666666667,0.4266666666666667,27.215340022296672,,2721.534002229667,300
random_stabilizer,4,2,pauli,0,ZIZI,0.0,0.02999999999999999,0.02999999999999999,7.855284280936455,9.0,785.5284280936453,300
random_stabilizer,4,2,pauli,1,IYIY,0.0,0.20999999999999996,0.20999999999999996,8.895551839464908,9.0,889.5551839464906,300
random_stabilizer,4,2,pauli,2,IYIZ,0.0,0.0,0.0,7.043478260869564,9.0,704.3478260869563,300
random_stabilizer,4,2,pauli,3,YZII,0.0,-0.14999999999999994,0.14999999999999994,7.291806020066907,9.0,729.1806020066905,300
random_stabilizer,4,2,pauli,4,YIIY,0.0,0.2399999999999999,0.2399999999999999,10.236521739130481,9.0,1023.6521739130479,300
random_stabilizer,4,2,pauli,5,IZIY,0.0,-0.17999999999999997,0.17999999999999997,8.636387959866248,9.0,863.6387959866246,300
random_stabilizer,4,2,clifford,0,ZIZI,0.0,-4.7369515717340015e-17,4.7369515717340015e-17,21.26421404682272,48.0,2126.4214046822713,300
random_stabilizer,4,2,clifford,1,IYIY,0.0,-0.1699999999999999,0.1699999999999999,18.335551839464852,48.0,1833.555183946485,300
random_stabilizer,4,2,clifford,2,IYIZ,0.0,-4.0016978108773307e-17,4.0016978108773307e-17,15.464882943143783,48.0,1546.488294314378,300
random_stabilizer,4,2,clifford,3,YZII,0.0,-0.16999999999999987,0.16999999999999987,14.469331103678778,48.0,1446.9331103678776,300
random_stabilizer,4,2,clifford,4,YIIY,0.0,-0.16999999999999985,0.16999999999999985,20.268662207357902,48.0,2026.8662207357897,300
random_stabilizer,4,2,clifford,5,IZIY,0.0,-0.28333333333333305,0.28333333333333305,22.1502229654404,48.0,2215.0222965440394,300
random_stabilizer,4,2,seeqst,0,ZIZI,0.0,0.05999999999999999,0.05999999999999999,1.9629431438127123,,196.2943143812712,300
random_stabilizer,4,2,seeqst,1,IYIY,0.0,0.0,0.0,20.548494983277592,,2054.8494983277587,300
random_stabilizer,4,2,seeqst,2,IYIZ,0.0,0.0,0.0,34.247491638795985,,3424.7491638795977,300
random_stabilizer,4,2,seeqst,3,YZII,0.0,-0.10666666666666667,0.10666666666666667,58.2093199554065,,5820.931995540649,300
random_stabilizer,4,2,seeqst,4,YIIY,0.0,-0.21333333333333335,0.21333333333333335,27.352329988851857,,2735.232998885185,300
random_stabilizer,4,2,seeqst,5,IZIY,0.0,0.0,0.0,27.39799331103679,,2739.7993311036785,300
random_stabilizer,4,3,pauli,0,YXIY,0.0,-0.5399999999999995,0.5399999999999995,38.71745819397993,27.0,3871.7458193979924,300
random_stabilizer,4,3,pauli,1,IYXZ,-0.9999999999999996,-1.2599999999999998,0.26000000000000023,32.54086956521731,27.0,3254.08695652173,300
random_stabilizer,4,3,pauli,2,XYZI,0.0,0.08999999999999997,0.08999999999999997,21.935016722408022,27.0,2193.501672240802,300
random_stabilizer,4,3,pauli,3,ZYIZ,0.0,-0.7199999999999999,0.7199999999999999,23.861137123745753,27.0,2386.113712374575,300
random_stabilizer,4,3,pauli,4,ZZYI,0.0,-0.2699999999999999,0.2699999999999999,26.746254180602048,27.0,2674.625418060204,300
random_stabilizer,4,3,pauli,5,XIZX,0.0,-0.2699999999999999,0.2699999999999999,36.49876254180592,27.0,3649.876254180591,300
random_stabilizer,4,3,clifford,0,YXIY,0.0,0.6233333333333326,0.6233333333333326,19.90781493868443,48.0,1990.7814938684428,300
random_stabilizer,4,3,clifford,1,IYXZ,-0.9999999999999996,-0.906666666666666,0.0933333333333336,14.640089186176166,48.0,1464.0089186176162,300
random_stabilizer,4,3,clifford,2,XYZI,0.0,0.11333333333333319,0.11333333333333319,25.117547380156036,48.0,2511.7547380156034,300
random_stabilizer,4,3,clifford,3,ZYIZ,0.0,1.1842378929335004e-17,1.1842378929335004e-17,13.531772575250807,48.0,1353.1772575250804,300
random_stabilizer,4,3,clifford,4,ZZYI,0.0,-0.5099999999999997,0.5099999999999997,18.103578595317778,48.0,1810.3578595317774,300
random_stabilizer,4,3,clifford,5,XIZX,0.0,0.05666666666666666,0.05666666666666666,12.56199554069109,48.0,1256.1995540691087,300
random_stabilizer,4,3,seeqst,0,YXIY,0.0,0.32,0.32,51.26849498327746,,5126.849498327745,300
random_stabilizer,4,3,seeqst,1,IYXZ,-0.9999999999999996,-0.96,0.03999999999999959,29.89806020066872,,2989.8060200668715,300
random_stabilizer,4,3,seeqst,2,XYZI,0.0,-0.64,0.64,40.68602006688989,,4068.6020066889882,300
random_stabilizer,4,3,seeqst,3,ZYIZ,0.0,0.21333333333333335,0.21333333333333335,34.20182831661114,,3420.1828316611136,300
random_stabilizer,4,3,seeqst,4,ZZYI,0.0,-0.21333333333333335,0.21333333333333335,47.90082497212948,,4790.082497212947,300
random_stabilizer,4,3,seeqst,5,XIZX,0.0,-0.21333333333333335,0.21333333333333335,34.201828316611014,,3420.182831661101,300
random_stabilizer,4,4,pauli,0,XXZZ,-0.9999999999999996,-1.0799999999999994,0.07999999999999985,86.60227424749111,81.0,8660.22742474911,300
random_stabilizer,4,4,pauli,1,YXYY,0.0,0.2699999999999998,0.2699999999999998,21.869999999999987,81.0,2186.999999999998,300
random_stabilizer,4,4,pauli,2,ZXXX,0.0,-0.8099999999999996,0.8099999999999996,109.0574247491639,81.0,10905.742474916387,300
random_stabilizer,4,4,pauli,3,XXYZ,0.0,-0.26999999999999985,0.26999999999999985,65.756287625418,81.0,6575.628762541798,300
random_stabilizer,4,4,pauli,4,XXZY,0.0,-0.8099999999999996,0.8099999999999996,196.8299999999999,81.0,19682.999999999985,300
random_stabilizer,4,4,pauli,5,XZZZ,0.0,0.26999999999999996,0.26999999999999996,21.87000000000001,81.0,2187.000000000001,300
random_stabilizer,4,4,clifford,0,XXZZ,-0.9999999999999996,-1.0766666666666658,0.07666666666666622,17.201460423634394,48.0,1720.1460423634392,300
random_stabilizer,4,4,clifford,1,YXYY,0.0,0.056666666666666594,0.056666666666666594,18.36132664437003,48.0,1836.1326644370029,300
