state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,0,ghz,clifford,6,2,at_least,random,2,10,10,4.110960958218885,6.4999999999999885
0,0,ghz,clifford,6,2,at_least,random,2,10,30,1.8127633908238272,4.333333333333326
0,0,ghz,clifford,6,2,at_least,random,2,10,100,0.7120393247567148,1.2999999999999983
0,0,ghz,clifford,6,2,at_least,random,2,10,300,0.4940760175429589,1.2999999999999978
0,0,ghz,clifford,6,2,at_least,random,2,10,1000,0.3307982768999856,0.519999999999999
0,0,ghz,clifford,6,2,at_least,random,2,10,3000,0.1353082899652983,0.1949999999999996
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,10,0.0,0.0
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,30,0.0,0.0
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,100,0.40477154050155256,1.28
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,300,0.7139498893090779,1.7066666666666668
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,1000,0.24951793522710947,0.512
0,0,ghz,seeqst_uniform,6,2,at_least,random,2,10,3000,0.1674360906269746,0.2986666666666667
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,4.075233888993366,9.112499999999997
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,2.1478368478541374,3.037499999999999
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,1.0782055404699045,1.8224999999999993
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.8150467777986731,1.2149999999999996
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.4244899457731595,0.7289999999999999
0,0,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.16187338802286186,0.30374999999999996
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,5.741339574709099,18.155709876543206
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,1.9137798582363663,6.051903292181069
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,1.9888583693804096,5.446712962962962
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,1.283802557095928,2.4207613168724276
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.46642863198993006,0.7262283950617283
0,0,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.23124290010409315,0.4236332304526748
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,4.024922359499621,9.0
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,1.6431676725154984,3.0
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,1.3042239071570494,3.6
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.8270429251254132,2.1
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.4124318125460256,0.54
0,0,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.2622212806009459,0.54
0,1,ghz,pauli,6,2,at_least,random,2,10,10,0.0,0.0
0,1,ghz,pauli,6,2,at_least,random,2,10,30,7.684334714209159,24.29999999999999
0,1,ghz,pauli,6,2,at_least,random,2,10,100,2.3053004142627476,7.2899999999999965
0,1,ghz,pauli,6,2,at_least,random,2,10,300,1.0867290370648972,2.429999999999999
0,1,ghz,pauli,6,2,at_least,random,2,10,1000,0.6099251593433408,1.4579999999999993
0,1,ghz,pauli,6,2,at_least,random,2,10,3000,0.3260187111194692,0.7289999999999996
0,1,ghz,clifford,6,2,at_least,random,2,10,10,2.0554804791094425,6.499999999999988
0,1,ghz,clifford,6,2,at_least,random,2,10,30,0.6851601597031476,2.1666666666666625
0,1,ghz,clifford,6,2,at_least,random,2,10,100,0.459619407771255,0.6499999999999989
0,1,ghz,clifford,6,2,at_least,random,2,10,300,0.2906888370749722,0.6499999999999988
0,1,ghz,clifford,6,2,at_least,random,2,10,1000,0.2106240726982551,0.4549999999999993
0,1,ghz,clifford,6,2,at_least,random,2,10,3000,0.13143650769689327,0.1949999999999996
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,10,0.0,0.0
