method,state_repeat,obs_repeat,state_type,n,num_observables,num_distinct_circuits,n_sample,rmse,mean_variance,max_error,coverage,mean_matches_per_observable
random_seeqst,7,4,ghz,10,100,,1000,1.3113598438262473,1887.6047401001115,4.096,1.0,1000.0
random_seeqst,7,4,ghz,10,100,,3000,0.8662068934280206,1971.2296421651397,2.7306666666666666,1.0,3000.0
random_seeqst,7,4,ghz,10,100,,10000,0.47811041402588167,2017.4333777697677,1.4336,1.0,10000.0
random_seeqst,7,4,ghz,10,100,,20000,0.31411940659564475,2006.976141805816,0.8192,1.0,20000.0
random_seeqst,7,4,ghz,10,100,,30000,0.24280295074172573,1964.3388980240122,0.7509333333333333,1.0,30000.0
random_seeqst,7,4,ghz,10,100,,40000,0.21625561171909505,2006.977871957468,0.6144,1.0,40000.0
random_seeqst,7,4,ghz,10,100,,50000,0.21013717546402874,2033.3950894697316,0.65536,1.0,50000.0
derandomized_seeqst,7,5,ghz,10,100,96.0,10,1.0,,1.0,0.14,0.14
derandomized_seeqst,7,5,ghz,10,100,96.0,30,0.9486832980505138,1.0,1.0,0.3,0.36
derandomized_seeqst,7,5,ghz,10,100,96.0,100,0.8894080609443484,0.9571428571428571,1.0,0.69,1.06
derandomized_seeqst,7,5,ghz,10,100,96.0,300,0.6149116681832121,1.0689202429943172,1.0,0.92,3.22
derandomized_seeqst,7,5,ghz,10,100,96.0,1000,0.2991830442861609,1.0213955782779311,0.8181818181818182,1.0,10.92
derandomized_seeqst,7,5,ghz,10,100,96.0,3000,0.17760453142959787,1.0013656010932,0.5862068965517241,1.0,32.93
derandomized_seeqst,7,5,ghz,10,100,96.0,10000,0.09597099103727202,1.0004691252535356,0.24705882352941178,1.0,109.78
derandomized_seeqst,7,5,ghz,10,100,96.0,20000,0.06054581665927727,1.001164272461214,0.15217391304347827,1.0,219.93
derandomized_seeqst,7,5,ghz,10,100,96.0,30000,0.060975963406393635,0.999494807838884,0.19148936170212766,1.0,330.57
derandomized_seeqst,7,5,ghz,10,100,96.0,40000,0.04992699866235122,0.9999150895885184,0.14004914004914004,1.0,440.97
derandomized_seeqst,7,5,ghz,10,100,96.0,50000,0.04181860930022068,1.0001773972121315,0.11637080867850098,1.0,550.92
random_seeqst,7,5,ghz,10,100,,10,0.0,0.0,0.0,1.0,10.0
random_seeqst,7,5,ghz,10,100,,30,6.826666666666667,1398.1013333333333,68.26666666666667,1.0,30.0
random_seeqst,7,5,ghz,10,100,,100,4.096,1677.7215999999992,20.48,1.0,100.0
random_seeqst,7,5,ghz,10,100,,300,2.3648267026007073,1677.7215999999912,6.826666666666667,1.0,300.0
random_seeqst,7,5,ghz,10,100,,1000,1.5049664979659847,2516.8343101501664,4.096,1.0,1000.0
random_seeqst,7,5,ghz,10,100,,3000,0.796119298709545,2181.1313178347928,2.7306666666666666,1.0,3000.0
random_seeqst,7,5,ghz,10,100,,10000,0.4705945720043953,1971.298550603874,1.6384,1.0,10000.0
random_seeqst,7,5,ghz,10,100,,20000,0.3337046166896706,2030.0332788929015,0.9216,1.0,20000.0
random_seeqst,7,5,ghz,10,100,,30000,0.28014297809828786,2080.365649433841,0.7509333333333333,1.0,30000.0
random_seeqst,7,5,ghz,10,100,,40000,0.236353308417716,2094.0027591829903,0.512,1.0,40000.0
random_seeqst,7,5,ghz,10,100,,50000,0.21992888334186578,2089.5956760004105,0.49152,1.0,50000.0
derandomized_seeqst,7,6,ghz,10,100,99.0,10,1.0,,1.0,0.1,0.1
derandomized_seeqst,7,6,ghz,10,100,99.0,30,0.9622504486493763,1.3333333333333333,1.0,0.27,0.3
derandomized_seeqst,7,6,ghz,10,100,99.0,100,0.8555375178473732,0.9666666666666667,1.0,0.6,1.01
derandomized_seeqst,7,6,ghz,10,100,99.0,300,0.6289200572390591,1.009064830751578,1.0,0.93,3.05
derandomized_seeqst,7,6,ghz,10,100,99.0,1000,0.32410638563769045,1.002164515223339,1.0,1.0,10.14
derandomized_seeqst,7,6,ghz,10,100,99.0,3000,0.1697456201310778,1.0053115049217651,0.4782608695652174,1.0,30.5
derandomized_seeqst,7,6,ghz,10,100,99.0,10000,0.0995539339033128,1.0000788299761885,0.3617021276595745,1.0,102.07
derandomized_seeqst,7,6,ghz,10,100,99.0,20000,0.0721199754599109,0.9997749077971144,0.20930232558139536,1.0,204.01
derandomized_seeqst,7,6,ghz,10,100,99.0,30000,0.057286912033173196,1.0000278732220802,0.136986301369863,1.0,305.79
derandomized_seeqst,7,6,ghz,10,100,99.0,40000,0.0497167507299313,1.000009135255977,0.1326530612244898,1.0,407.71
derandomized_seeqst,7,6,ghz,10,100,99.0,50000,0.044488456124349963,1.0000044648356,0.1331923890063425,1.0,509.96
random_seeqst,7,6,ghz,10,100,,10,0.0,0.0,0.0,1.0,10.0
random_seeqst,7,6,ghz,10,100,,30,0.0,0.0,0.0,1.0,30.0
random_seeqst,7,6,ghz,10,100,,100,2.8963093757400986,838.8607999999996,20.48,1.0,100.0
